Club Name,links,Leadership Development,Professional Networking,Academic Support,Community Service,Social Justice,Environmental Sustainability,Technical Skills,Creative Expression,Performance Arts,Visual Arts,Cultural Awareness,Diversity & Inclusion,Identity Exploration,Peer Mentorship,Career Preparation,Entrepreneurship,Research & Innovation,Physical Fitness,Competitive Activities,Recreational Sports,Outdoor Adventure,Health & Wellness,Mental Health Support,Spiritual Growth,Faith Communities,Global Perspectives,Political Engagement,Media Production,Technology & Computing,Engineering Projects,Scientific Exploration,Agricultural Studies,Business Skills,Industry Connections,Social Activities,Campus Traditions,Educational Outreach,Skill Development,Discussion Forums,Collaborative Projects,woman women,man men,lgbtq,White European Italian,Black African American,Native American,Asian,Hispanic,Native Hawaiian or Other Pacific Islander,Greek,Christian,Islam,Jewish Community and Judaism,Hindu,Buddhism,Muslim,Sikh,Aerospace Engineering,Agricultural Business,Agricultural Communication,Agricultural Science,Agricultural Systems Management,Animal Science,Anthropology and Geography,Architectural Engineering,Architecture,Art and Design,Biochemistry,Biological Sciences,Biomedical Engineering,BioResource and Agricultural Engineering,Business Administration,Chemistry,Child Development,City and Regional Planning,Civil Engineering,Communication Studies,Comparative Ethnic Studies,Computer Engineering,Computer Science,Construction Management,Dairy Science,Economics,Electrical Engineering,English,Environmental Earth and Soil Sciences,Environmental Engineering,Environmental Management and Protection,Food Science,Forest and Fire Sciences,General Engineering,Graphic Communication,History,Industrial Engineering,Industrial Technology and Packaging,Interdisciplinary Studies,Journalism,Kinesiology,Landscape Architecture,Liberal Arts and Engineering Studies,Liberal Studies,Manufacturing Engineering,Marine Sciences,Materials Engineering,Mathematics,Mechanical Engineering,Microbiology,Music,Nutrition,Philosophy,Physics,Plant Sciences,Political Science,Public Health,Psychology,"Recreation, Parks, and Tourism Administration",Sociology,Software Engineering,Spanish,Statistics,Theatre Arts,Wine and Viticulture,Description
Camp PolyHacks,https://now.calpoly.edu/organization/camp-polyhacks,0.4533715347722883,0.3761584566965878,0.3734970330917471,0.5813386572734038,0.5519698806143403,0.3748809524269758,0.40786055597871107,0.6462785116523724,0.16978349790357664,0.4047917328972909,0.29160821069851117,0.368054923691616,0.7708661460725285,0.7049622570626647,0.4729932346257632,1.0,0.509367148228234,0.4464716338083208,0.679534490715618,0.5306932926584471,0.7677861910152122,0.3443610856613274,0.3311285327515596,0.5753238192517884,0.700933599574907,0.5121959766362705,0.705543248765203,0.34663192539158705,0.4003243352795083,0.4788634197171772,0.5455029885594548,0.39278601100294164,0.5462185300092757,0.45036627258760153,0.9459922825607184,0.5005952318829949,0.7936733205000681,0.5351078130987039,0.44974451283270733,0.582796007214479,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2744993389335405,0.4309093575437172,0.623003037326116,0.2840373631359623,0.35627876531614516,0.3904183021048624,0.353293959846209,0.34110152860358356,0.3884961893596768,0.2576949471777392,0.3353437040209744,0.3033659770922724,0.3297607649187255,0.5884098874075611,0.36263246260069815,0.3085160447207269,0.2750989386267379,0.2591351888041938,0.23446576563098187,0.27432787138724846,0.3528158797378387,0.4543851461972628,0.1755093044800935,0.43775482748281425,0.3075266263139603,0.4059332914021772,0.33070569579369247,0.17991948814897918,0.4435325569976787,0.5140642648747361,0.34410045054414556,0.22340839038537938,0.3849950389577646,0.30185661383924045,0.3234123952436637,0.36544953906902433,0.3745355794779119,0.3831925473457406,0.2074251574517938,0.3627329694407232,0.327663862491787,0.13846231823491956,0.49927738829121593,0.3040658889178488,0.267248282555002,0.6908599926646559,0.37177235806812964,0.33111097041778853,0.34046414942957354,0.27349927308470406,0.42319182373338315,0.27229891647409676,0.20977798890242116,0.2612065912687694,0.3273620519953111,0.3700575351582939,0.2737423115111407,0.23569207399530556,0.1155671314204019,0.23485039369399963,0.09979868773465629,0.3019507788557372,0.47003013942765554,0.3754144579816285,0.2772927922917759,0.700676091555598,0.5971916981239884,0.4962613378034888,0.24774126385893785,0.3207116496289042,0.21537589994427037,0.4766846882180116,Camp PolyHacks Camp PolyHacks organizes an annual hackathon that brings together interdisciplinary students in building community and social entrepreneurship.
Campus Health & Wellbeing,https://now.calpoly.edu/organization/chw,0.41863042615872514,0.22222339311359407,0.737194675224196,0.32752703773097536,0.5699480086414663,0.5090015622366311,0.34938571876196456,0.5225374779797355,0.15090971827514466,0.21063272463222876,0.30204805079715846,0.13148541586681312,0.19534580753701805,0.3076036967753514,0.4114498671688517,0.4409394040847453,0.37041545142322974,0.7597422332960346,0.4338688512643091,0.5146434517768164,0.35480900855493025,1.0,0.9030867335983795,0.519236927913658,0.3339846866901615,0.4017078376419983,0.49523882704630284,0.29847634295451597,0.3433999715994376,0.3843646361661838,0.2744923913119226,0.34597615338140664,0.40000210310807804,0.1821133368747988,0.7313232709880653,0.9883115117021956,0.4435757606913575,0.30954938315915786,0.11654150820085697,0.15950709072992245,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.22313801770022115,0.4203600768742747,0.3384582048674327,0.3461585859903301,0.3804797642591235,0.3399162863664876,0.23950301231533416,0.31084568066401486,0.3126514398495762,0.24195189908238254,0.24170533829356888,0.20052978178246283,0.31633624913946473,0.5873173720974663,0.32927908247223947,0.3015723734285928,0.27677566579224533,0.6419116450092156,0.4343089031234857,0.37308022700756227,0.3423147989611052,0.3978645563986284,0.4694429111410234,0.3591524348040327,0.2855422904892173,0.2993915086102603,0.3731124023641331,0.26423952681452306,0.23075414715331916,0.25302864334950276,0.2980199982383193,0.3513047787806759,0.4079681033064484,0.21679210000261573,0.4742496042642109,0.3133892183658577,0.30045415284674654,0.5329276019328029,0.2334004197574017,0.2715408802221062,0.2783768339220887,0.1339773773744693,0.34112188287594075,0.35991417828788563,0.39302892784100074,0.540575609891369,0.30465022340971676,0.39333550061310446,0.23215317726176565,0.2441703780382823,0.4022966488612928,0.3736101476450815,0.18001230798337622,0.2028480006338177,0.16251242757681766,0.3518677724449576,0.6664460494638611,0.23280360107961423,0.48117568945402056,0.35426439239906715,0.3270506302604762,0.35020865784801625,0.30763466336640577,0.841337677104556,0.5954469751785759,0.4055951043998004,0.388641906373433,0.3245577664659911,0.24693724217897733,0.4283878223812496,0.11111370102987361,0.5700414183061391,Campus Health & Wellbeing Campus Health Wellbeing
Can of Worms Comedy Club,https://now.calpoly.edu/organization/cpcc,0.18989660630360222,0.4185685696652405,0.3360465183978095,0.3684758427281627,0.17191892752061877,0.19819730152713366,0.19897710233294053,0.48086181603511996,0.46412311629025216,0.3200506495226809,0.3253701464812677,0.20344053862142125,0.34517550523941204,0.2918883525575283,0.17072356491573595,0.35103437213539546,0.2183495788833233,0.1405857589447418,0.44020959935460546,0.35762253760447227,0.5977467349909182,0.2393972738356951,0.16139986898026581,0.3178840833092233,0.3318493899141184,0.35021246268350303,0.31181214359664294,0.5020754427704051,0.170559617125601,0.10416222560881702,0.3061395133947506,0.21940288594627136,0.1963904450946692,0.314344281389637,0.4149438883920704,0.4136931812469886,0.23675569646443148,0.1741312016700768,0.5908000990926278,0.26378661567503736,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.19522833512158627,0.39143919692142565,0.4615417413628357,0.19342259700261277,0.18543684863102997,0.2283264523854332,0.18177541142452402,0.2355411969158622,0.23951197656895626,0.2606064592242093,0.2137180473008941,0.233365426528488,0.3258919735357617,0.4115769721677405,0.09364763177221364,0.17722286978218427,0.2022414659196304,0.4483268790115681,0.2807998766217613,0.21841894257587008,0.2846225359218119,0.29356988324955885,0.3335969664300449,0.18007735898686267,0.0,0.12652930793224962,0.21450261979579222,0.1380585615932866,0.08635806015959457,0.17494418218171193,0.08344016351162922,0.27266766032327544,0.17840159503579478,0.13067794166258975,0.5575844558822639,0.34676708030340203,0.10627545057369493,0.1808539276705933,0.23776537079625065,0.22128267410099633,0.14122207781904214,0.2817404111787326,0.2650416710638718,0.191068067501529,0.33250653327793933,0.303388954288553,0.2514714388086613,0.22750529690241972,0.08724272761959326,0.09353845628366644,0.06083712471784246,0.13729129945429402,0.15241469339986805,0.08553587057134107,0.14528281146561656,0.1019589988433047,0.5604491056231357,0.3809615692991831,0.26897468847720796,0.28888555840860736,0.08768509420741614,0.2813063046977452,0.15261186820245742,0.30335155584421264,0.15122309794213018,0.352469997229704,0.22481037890565886,0.08014257792428137,0.19555232886703733,0.1058545703268607,0.4967413009344898,0.5696066006579097,"Can of Worms Comedy Club Can of Worms Comedy Club is the club for you if you want to venture out into the dazzling world of stand-up comedy! Whether you like to watch or perform stand-up comedy Can of Worms has open mics, themed nights, workshops, and showcases all year round!"
Career Services,https://now.calpoly.edu/organization/careerservices,0.3711059766784893,0.6746425969343426,0.511322014907621,0.5905023146712937,0.3504171524305707,0.24500414576468021,0.7135191561540155,0.2594270096348846,0.40245889120757583,0.4541013471003568,0.13306663078884504,0.11532351385078589,0.5937694381988964,0.5934486854286887,1.0,0.40688158553819864,0.3818214150487577,0.31599976409151403,0.3545812704908641,0.28014679226752015,0.24190063964579217,0.22822328845169343,0.3150162627226675,0.4018046990090928,0.18227194140581596,0.42647278203392497,0.37815930337494563,0.506576395605838,0.4745093536474805,0.42644661222415126,0.41094995322947747,0.2680979654935275,0.8429642798137388,0.6338548328060919,0.29069022278763457,0.30494251297716934,0.4158625615938444,0.5664691399675108,0.10988662384086108,0.28959577354325144,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.058903547935627666,0.0,0.04287595038105643,0.14156273623484011,0.1506287672357185,0.03554838656653608,0.196763314762066,0.4825811997877648,0.2954769055368859,0.2520228868222516,0.2603110583740753,0.30014979306853473,0.25083449520492873,0.46773523220270485,0.5136585512277216,0.31767515367527854,0.2658208764477858,0.22052597064898258,0.28855188331733633,0.3594111365971328,0.41780278812351185,0.6042881022052435,0.2861033424209861,0.24171441604528546,0.3597436861941611,0.31756770825485753,0.5357066999984804,0.11319505145633835,0.4550498965714097,0.5669534753992115,0.14315063457821642,0.22774032471221659,0.3460799355986297,0.296879139303481,0.2436714618792687,0.21023926984859345,0.2557504061260618,0.22079109165037702,0.1515538510483117,0.379555776251285,0.28973427616220004,0.3301589540982818,0.31118439005717513,0.33213862536084987,0.24724944036362417,0.7852011517546322,0.4724649089264679,0.5296160500355573,0.2475564962244577,0.3191774552095151,0.2903692168377463,0.3886625491696176,0.2734695728876998,0.30117123503688525,0.34356068796441797,0.43537242630464074,0.14381703802041834,0.17436554888238553,0.21053222516424225,0.23846406562382583,0.11921045279402397,0.3560912476293,0.3461489810689679,0.10840597007503477,0.5282817264645279,0.45389477798889394,0.35103209584735906,0.6003494661041666,0.19165459874091328,0.2863191897721723,0.3598427306688612,0.6108490238325766,"Career Services Career Services empowers students to achieve a lifetime of meaningful career success by engaging with Cal Poly's vibrant network. We'll help you explore career possibilities, and provide guidance and resources to jump-start your career planning!"
Center for Leadership,https://now.calpoly.edu/organization/leadership,0.9999999999999999,0.3687132631710729,0.4845054216219355,0.3815552983167236,0.7974609653474112,0.45815334042609124,0.3567037355183056,0.3032707487853575,0.23400122018029043,0.13615009351918642,0.3814536997710256,0.20081182283447663,0.32923164978547537,0.7411683716861267,0.50851245985127,0.3327675882111521,0.47196151592691704,0.13560350106925567,0.25493048497962634,0.08362508022931879,0.2038599994307293,0.2706251883183922,0.3797191273647457,0.7635899571858875,0.47359898511196075,0.6411843874712717,0.5232898450914425,0.3317178868537763,0.16793156030459425,0.18866411770446212,0.21104533308015544,0.12936180280624707,0.4528174469366155,0.18900572424797427,0.42391917745483054,0.42029632375815806,0.46359418542858755,0.5239045258366487,0.031430978790255144,0.35710448916795084,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2149931014933554,0.32618086953128866,0.3612415827580904,0.2185544986018856,0.20501286724452197,0.19798269450193273,0.22614686113900537,0.12775665066714254,0.09627467463048031,0.16323998427839975,0.09114273603947246,0.2741165663876417,0.09581448848054755,0.3733291784990491,0.3484247101208078,0.32945209035690626,0.1465371911405335,0.2529521399661014,0.11895965257500296,0.08541429982119653,0.21690115976662133,0.5951843423895153,0.16311356450988568,0.4033871539326739,0.4816387923693982,0.2550053961061972,0.42608964861535403,0.041594761268868435,0.07605913296858349,0.18343465781376145,0.3176370169508849,0.1296347523198711,0.17293023325049847,0.1601178885358206,0.15140828713407167,0.21499528053970468,0.2200323550172144,0.5181408557301316,0.11295164394162348,0.1736528795869004,0.10741706594890188,0.05552552792496241,0.34428695338317317,0.10716093932313304,0.22120263521994427,0.4653099275516654,0.3844087564665531,0.13476412875626023,0.3346968358652907,0.11273419340608866,0.20405224843130138,0.045335205911120335,0.07273108499792061,0.021583986426649673,0.06734806822221757,0.04752424543589284,0.38313125874978105,0.1498229585442476,0.18033867384307858,0.2999835666394887,0.051875960323701883,0.2865522467569605,0.27122832546729425,0.3820713396906014,0.35120103246793205,0.4250769391427177,0.41627894887394934,0.2073977978639391,0.005908822678631201,0.2157465885394098,0.20281163485536824,0.4485972755514555,"Center for Leadership The Center for Leadership fosters socially responsible leadership development through high impact practices, programs, and events. The center fosters personal growth, determination and self-awareness while providing guidance and inspiration."
Center for Service in Action,https://now.calpoly.edu/organization/serviceinaction,0.4741905804028508,0.36087471567085294,0.618371837877929,1.0,0.897260458461298,0.3011988407129459,0.4108623765339202,0.4408667598972727,0.4349895256397729,0.3556991560381414,0.38391530611913605,0.3339869389434532,0.57720311413661,0.47610906176435697,0.4033028017833761,0.3115346910838178,0.2963669384095928,0.47382537174819944,0.6001001785996106,0.4191784841137999,0.3941034652656844,0.30064002844005344,0.4900621808368573,0.5342114731113479,0.6230072085061168,0.5298946796315737,0.7629995383569795,0.3875741750374242,0.326465702206523,0.34685767064933404,0.3568180844364385,0.2380363781378727,0.45513627914789967,0.21497514885566643,0.7885221025291838,0.6940690936734727,0.8041098116864829,0.3642323110850906,0.29171937171849843,0.41024391460917115,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.31264195563819136,0.25443925613923274,0.6267822765185238,0.22831452344190742,0.34814660470783004,0.17233633452522923,0.3353355646388032,0.2775906990446174,0.26725305610787037,0.26596314766360146,0.2455282239982714,0.31728118802447247,0.2233992880440439,0.3871082450884813,0.33348760204888206,0.36646441102474997,0.31838946519161054,0.20976007650344078,0.19698754384972267,0.13837392754881078,0.17759625400714396,0.47100885078573107,0.29750385567592025,0.31034003782183117,0.31475758863209136,0.3602389061313753,0.4881349614239372,0.10444454197163859,0.26438747306554145,0.4772057519294063,0.223992155671855,0.16589974939918917,0.27933660164965435,0.2037345939757312,0.32654676084815926,0.303052681233952,0.17057633696712904,0.346516529867021,0.15757332115325456,0.29204014492719677,0.1265371319628664,0.28868024166884715,0.3567934828424699,0.13260518574203295,0.2069301008808206,0.6347017792301064,0.509471917027779,0.3887350384074306,0.2958183578555199,0.2590335930388086,0.3224190989492563,0.09842901326635566,0.16188686329717825,0.07290743145967712,0.2748255862996032,0.18275916855591956,0.331040443155331,0.2876925742594507,0.2334786846829397,0.34567170033989425,0.28515060897665956,0.3090345427146102,0.4494789054577075,0.4386380540107513,0.4447280522446114,0.627664549048723,0.5166440796851829,0.27336107098338147,0.27497065776901386,0.24320318201335162,0.42347635165694203,0.5214262298883049,"Center for Service in Action The Center for Service in Action at Cal Poly empowers students to take action and address community needs through service, volunteering, and activism."
Chabad Student Group,https://now.calpoly.edu/organization/chabad,0.37042036385940963,0.2647287203787583,0.6215977785171857,0.4981468781151955,0.536939558681347,0.38273350141262374,0.2403231029960892,0.28344906254809477,0.21608398568767387,0.2562126131412846,0.4468922953521386,0.2853151612022643,0.4392609298505139,0.5373313271706133,0.3373559809525021,0.4241115429081883,0.18059689723737787,0.33840777043522263,0.40036305451700094,0.27071269720116936,0.430858460081447,0.3594017655000169,0.43597286620091896,0.49390628353020394,0.6893514557691258,0.40831145697258014,0.44587270306933735,0.05285459307933307,0.21295032829142888,0.3048599065331982,0.3201665647446237,0.2724093044848702,0.4075628544260167,0.14440604300207904,0.6790906880701426,0.8081143821495538,0.7083812762506869,0.29249640025019763,0.3655678056725985,0.4604609275291571,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3627048156646579,0.5928394700860128,1.0,0.6324682563177371,0.568794525019741,0.6076211779779764,0.5702651188727901,0.312655162744479,0.26299077208627275,0.2194073921484856,0.19139990850407368,0.19824018495122345,0.16515402952344946,0.4654632887734932,0.3576191317932254,0.2515038885910561,0.24859532160858575,0.3230446220674453,0.24332622181130986,0.15709548334008294,0.19282125595199667,0.3421987405023752,0.26007504533416875,0.38853808519759714,0.24632374484848654,0.35830675156981245,0.3962385122059773,0.27254535053126333,0.3069725995196051,0.39107715786121744,0.23017062455206905,0.22796830063935458,0.263626563468781,0.16550195720294494,0.2831380394436734,0.2683622176557876,0.2498693033693838,0.39249834398357974,0.16095743933399934,0.27556741405301594,0.2410276981302462,0.15675404952236555,0.26316245130810867,0.15706984059694246,0.2842862366316788,0.4769892565958883,0.27909662337812446,0.21757634241891605,0.21799161360445518,0.17087837185880353,0.2929827965189704,0.1909863233825064,0.1821554714357721,0.10988241008807435,0.34122388639161166,0.19080899602500112,0.3347396547765865,0.13208021570431958,0.23458665076279006,0.39226025470393033,0.16635650236252894,0.30235664359912134,0.294005363447042,0.3846639326953095,0.39668203129931884,0.45248312283430314,0.42285806457417974,0.356096212956971,0.32010471645712407,0.22259363525950165,0.17247568946545633,0.39294428124846403,"Chabad Student Group Chabad Student Group of Cal Poly is a Jewish organization that provides students with a ''home away from home''. Chabad is dedicated to increasing the awareness, knowledge and tradition of Judaism in the Central Coast"
"Chi Delta Theta Sorority, Incorporated",https://now.calpoly.edu/organization/chidelts,0.417175978479008,0.2405348673286506,0.600439660767556,0.33206664407975334,0.3803840547854545,0.1285956959397408,0.20770484719416596,0.33025796189245726,0.2452183587065966,0.23566797734189388,0.29903129592743694,0.1499605886015566,0.40726529524866006,0.738719004629623,0.2253157121993028,0.36847016671206867,0.2296763611289715,0.4323182423670431,0.34707829152619785,0.30232591286705746,0.19672443188884606,0.20234691147105915,0.5341334539055147,0.6049493812415214,0.5045244956967145,0.25116249629548604,0.33176730474447647,0.17698713486955453,0.20224685144852977,0.1905260997353772,0.3522856354501862,0.16407923059196233,0.25914916180487557,0.2569245459136734,0.5806278371450563,0.7362885847370668,0.49898381275170534,0.21030047690101616,0.17389760795239545,0.13506068080184647,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2809582831537816,0.31520023563326394,0.5061544204688666,0.32020962102001127,0.27336032613359473,0.2051622832720809,0.31177217712809524,0.2680536764104021,0.1810610875298213,0.1580790961881182,0.11816907321710567,0.10273257941604665,0.31074833536064733,0.5464429860373088,0.311477768535559,0.19280513599156848,0.09020927303101178,0.3263772008632107,0.3383597388671552,0.22247087901934476,0.15998722433153262,0.33168235831260945,0.31992310389768785,0.32290570815432773,0.07694890278218931,0.2620236277799487,0.2880929280874361,0.21884234847439166,0.2419563436870435,0.2587437744572123,0.08219291358142392,0.1572454713643255,0.2743854629105986,0.25483171303624713,0.22959825074151352,0.17959258010273976,0.15014292140495508,0.08442834775498867,0.11017992190951181,0.15861772150712658,0.11571708252216958,0.16220050168567812,0.2952440597141494,0.1932692807409102,0.173613922651157,0.4389017933177714,0.23194268931553505,0.308878555737812,0.14133937592615836,0.14021057849830926,0.1955260363221601,0.22830114287782183,0.234541576802897,0.14213555956410978,0.26570437585899925,0.15660556683471444,0.3465396637487447,0.21820364681138893,0.1647449335759564,0.32265195147403775,0.28161679012434704,0.2783010553626913,0.2739807889622699,0.08445130497373624,0.42738073342259264,0.3192491478336737,0.4785790774720672,0.2669857391343107,0.30673873301477894,0.2642634940744297,0.1896963442753164,0.08587645370473357,"Chi Delta Theta Sorority, Incorporated Chi Delta Theta strives to promote siblinghood, academics, community service, cultural awareness, and social activity in the lives of its members."
Chi Epsilon Honor Society,https://now.calpoly.edu/organization/xe,0.41377179278756326,0.3741254398018352,0.5641659385384122,0.3024839062882322,0.5267694346169107,0.4437775305063332,0.5072555818337926,0.4136376578186456,0.461220437321486,0.5425136651122705,0.3965679877046312,0.25108658285761937,0.5399335886028951,0.44177044959275125,0.4898542562009562,0.44869555672048556,0.3004499010307848,0.6653287720583889,0.500821856905379,0.4399822088370097,0.28966224283296627,0.2736110873284554,0.36187655352196363,0.38078384829687173,0.43045453663252287,0.31819853800421677,0.296622865429399,0.2587358688918329,0.23129614749533176,0.6264051494074009,0.3365678661084517,0.31163285196797474,0.3145076330767692,0.35275583044156356,0.3182001598885478,0.6918513468527335,0.3991554479873082,0.38144680914240486,0.06593202511924433,0.17521784955422126,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4036395624442602,0.34548771224976016,0.3459050438469897,0.26230207021413626,0.21190036000911344,0.2987150494953236,0.300208586996071,0.6283225019565001,0.2122292778948089,0.1821976604142637,0.33477248900526024,0.26042781407224624,0.4051488573077959,0.4912945286391657,0.5910748626396534,0.40481653489143904,0.3310660806125861,0.34966246978299326,0.4316200838371771,0.4589581632872146,0.4230427998357584,0.5579462090063764,0.4650105363043176,0.1768938691716938,0.15262493379155734,0.8276053541750411,0.3234061431167732,0.22779217011542385,0.5410591031406706,0.44834509049052096,0.3502632338039961,0.07243542186591588,0.44799651201905083,0.6034090335233365,0.5522768380222549,0.5025631580502947,0.4915260403479936,0.4533925810464371,0.2517898939918843,0.25437671245978466,0.6990945477624504,0.1506005113016294,0.49449812070218735,0.6120466055341601,0.46335460222987307,0.6259581627226609,0.24787193696561544,0.33811143509707803,0.2587533051487518,0.3720742676284102,0.2558104244961886,0.5468377151877859,0.37106984682689825,0.4971247580157464,0.3656275485332018,0.6406879642973922,0.43905898300951957,0.31090499890485307,0.2916755220049568,0.41212731190261903,0.5845449287072794,0.45802897882898586,0.3900312691895165,0.2134095295378886,0.4299142064463411,0.4426855071828186,0.44591511283840507,0.7041991495149259,0.3595687805818521,0.2747344566197372,0.305272096256955,0.3817961736428803,"Chi Epsilon Honor Society Chi Epsilon is the National Civil Engineering Honor Society in the United States. We honor students who have exemplified the principles of ""Scholarship, Character, Practicality, and Sociability"" in the civil and environmental engineering profession."
Chi Psi Chapter of Alpha Omicron Pi,https://now.calpoly.edu/organization/alpha-omicron-pi,0.4804787052051531,0.2216315789019188,0.6178577753477943,0.3216311195799129,0.44659366964441494,0.1998938864975745,0.1739445721749168,0.5151877411472718,0.331006377825365,0.32728834892241543,0.31421561144100224,0.2079348666040522,0.5688698790669419,0.6209288445909613,0.3656548184042271,0.45099335277838004,0.28370891170510165,0.5681895852203201,0.3205338065305724,0.23351231702471875,0.16989799838525152,0.23766965403223836,0.6976592088214524,0.6501573611996821,0.4018362519136441,0.3733830676998005,0.4146794328523772,0.27141390887458927,0.18450950276113542,0.17003699343633447,0.44033389537078427,0.11841250400847761,0.2652084386216075,0.2813215795266011,0.29395676809278226,0.6021904850645838,0.29607207345479913,0.21165932265648152,0.24830545733465004,0.0921301169651633,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2650122067916991,0.31657994421920216,0.24682855831091732,0.2817019439067209,0.4217923587034789,0.14696244155849222,0.3385991599687349,0.21800479871084066,0.1389470392073383,0.08268580484869137,0.14281852456329922,0.09485754213345593,0.3415950217748408,0.46345563888624886,0.37282507058957726,0.3231077336543472,0.2510287065960822,0.46884590947401567,0.3844254946532703,0.2594677643859579,0.17376217854904927,0.48268270545571684,0.5040657209879984,0.23510734642853878,0.224526661701078,0.21587517760610753,0.21134126767332206,0.17417707763030843,0.3051732388773777,0.3563328729585727,0.17256577408599744,0.1744072607347479,0.42203332310175196,0.24339621991700588,0.2573444676026022,0.19804824884808464,0.16045991173037588,0.24312231530572315,0.14220316916651848,0.1782056430624509,0.19409770621767058,0.19828884685133147,0.4716161321122321,0.22639655847795231,0.20589549195654658,0.46924845209386334,0.22427004161902936,0.4183668709708979,0.12915632575274663,0.153647252628886,0.21572044639649962,0.27913412270708216,0.2049356971797997,0.24242982895846032,0.3569910426652343,0.22429608941999174,0.3104187812856543,0.24934257211109612,0.23738182795281396,0.5561858388033882,0.3848577861044905,0.3446517308297254,0.36277762558577314,0.294462395129627,0.7095677004119038,0.22310620096473915,0.333142226407212,0.2560614947197575,0.3044153348683646,0.19911550039029507,0.29472012885304905,0.3121682995999453,"Chi Psi Chapter of Alpha Omicron Pi The object of the Fraternity shall be to encourage a spirit of Fraternity and love among its members; to stand at all times for character, dignity, scholarship, and college loyalty."
Chi Sigma chapter of Phi Sigma Iota,https://now.calpoly.edu/organization/calpolypsi,0.3408104796676996,0.18897007035263752,0.4966340363562084,0.16450452734869386,0.3024489753282482,0.17066157916086128,0.4011488056554349,0.27081068545897097,0.3328688442565334,0.4437093541740586,0.24639776499601457,0.156842504442472,0.27770060437619465,0.37142346598023546,0.3850356305644887,0.18214503463503234,0.18464075729360088,0.45292920013576005,0.23517662532375874,0.11576609938828358,0.1377257459005591,0.17787732988798663,0.5124166131928379,0.3643539280778323,0.40192456094614865,0.22631230688680717,0.2358124252924821,0.1902232696246581,0.2670370971704721,0.2477209948807735,0.29258194397707654,0.12587999119797175,0.24383671499993775,0.10223558002516056,0.16696043969183222,0.360172968424812,0.17062198556410132,0.27366607278636945,0.21426237287559868,0.08326634674674001,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1964135191623692,0.30575257750133955,0.2139937104368721,0.4407835321989557,0.31021048555037845,0.2237612900781319,0.3943750787077031,0.3449114900114093,0.07763057552135344,0.0890125293468817,0.17212790259883676,0.07697621044216478,0.34936857671730626,0.4782406567380258,0.3926697835252966,0.2900014102030816,0.215947046205292,0.4440854986153433,0.41739065110553064,0.277987802370087,0.1692773105300978,0.4454208122359619,0.5181290533124289,0.2176345034634897,0.213497485058199,0.30092052945517334,0.3220853459716957,0.24293519696221577,0.41349699898207537,0.5035769658096337,0.18519790593594895,0.28285580788497344,0.2421797802721926,0.2542836870770786,0.6415081858721189,0.3569580583736953,0.201478808516795,0.19907738441280814,0.17818834063486302,0.21489705499354017,0.30372202888222805,0.18997037143518739,0.367819916966197,0.23875019587290924,0.2317625218190495,0.4583523132350649,0.30149073853791125,0.3417630606536354,0.14413715925436826,0.1726876070630994,0.1965013519960895,0.3156633127065606,0.26476458392225194,0.32225967825853863,0.4458815406132379,0.3299952515122796,0.3226054543634572,0.1459201960044357,0.22987952433270942,0.39878344131583215,0.312183602086785,0.38340732579172915,0.3418137471782331,0.2274998379213704,0.5791753476478346,0.10104044089247634,0.22869216420765193,0.36319880325094456,0.567644848609944,0.4002059247454031,0.3007864313618854,0.3019259463032768,"Chi Sigma chapter of Phi Sigma Iota Cal Poly PSI is a chapter of Phi Sigma Iota, the highest international linguistics honor society. It recognizes outstanding accomplishment in the study or teaching of academics related to foreign language, literature, and culture."
