Club Name,links,Volunteering,Networking,Visual Arts,Software Development,Sustainability,Leadership,Tutoring,Cultural Awareness,Socializing,Entrepreneurship,Fitness,Spirituality,Competitive Gaming,Engineering,Agriculture,Recreation,Activism,Historical Studies,Research,Performing Arts,Human Rights,Corporate Relations,International Relations,Inclusion,STEM Education,Creative Writing,Artistic Design,Financial Literacy,Digital Media,Career Development,Legal Studies,Campus Security,Community Outreach,Women's Empowerment,Mental Wellness,Animal Rights,Coding,Outdoor Adventures,Family Support,Culinary Arts,woman women,man men,lgbtq,White European Italian,Black African American,Native American,Asian,Hispanic,Native Hawaiian or Other Pacific Islander,Greek,Christian,Islam,Jewish Community and Judaism,Hindu,Buddhism,Muslim,Sikh,Description
Physical Therapy and Occupational Therapy Club,https://now.calpoly.edu/organization/pt-ot,0.49610310889139714,0.4238248313174331,0.3640467463639814,0.20760862190783888,0.18420384951862914,0.16978188571306138,0.31170458060450423,0.2586723198023431,0.6133303611354866,0.3187539873485233,0.8228473075736606,0.42641608163697475,0.35993124062715137,0.28785915075975865,0.0683062239708574,0.6074005378917796,0.254370196686441,0.08561098401959633,0.2786729168568384,0.3043419959150449,0.19158876196272362,0.5763637722627777,0.2505984547243974,0.38897735921996374,0.3989337756743961,0.1799069605495075,0.2596892288907352,0.13144539424707427,0.2530742179863016,0.3634417800528741,0.18685536180994225,0.44219834644948336,0.48321022653263246,0.13948605446386936,0.5345108081998627,0.24238211987531177,0.3399603785081453,0.3787139278175134,0.3757731743836753,0.31766021852923343,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16654375643601757,0.26143722182244755,0.5790366881062329,0.29483528608607135,0.37546577817135796,0.18804566541492998,0.2828138706103913,"Physical Therapy and Occupational Therapy Club Cal Poly's Physical Therapy and Occupational Therapy Club strives to create a social network between students, faculty, alumni, and professionals."
Public Health Club,https://now.calpoly.edu/organization/cpphc,0.6713187669728626,0.2460707332300377,0.23987051116343538,0.1706999548776224,0.5313632157957912,0.438463926341972,0.20475294321419107,0.29451514195385686,0.6824985525428868,0.4264178364267446,0.7314115289746737,0.6696921521723821,0.32603163084174935,0.09530791306848198,0.16255602912059475,0.6413402929524872,0.5274002560308917,0.13213731726259872,0.3720063596769728,0.2122792375091043,0.40442715941711455,0.5639002295283448,0.26846843701271134,0.2988139570568624,0.3418523125883467,0.2961387785068638,0.1614201395533239,0.2964085395806079,0.21998909463948443,0.26344846190887594,0.1890566898753674,0.3144071865858406,0.773098012152346,0.3412860088438317,0.7361355208854938,0.45504559015114243,0.27656054553707715,0.3685351296863679,0.5681264621116675,0.40463602276694743,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21462867238615588,0.3257501573085087,0.5790873996984189,0.257016589180296,0.3879143009458416,0.1832196822271313,0.26540929351277476,"Public Health Club CPPH Club promotes wellness among our peers and local community, promotes protective health behaviors, connects students with local public health efforts, and shares information on careers and graduate school programs."
PUENTE @ Cal Poly,https://now.calpoly.edu/organization/cppuente,0.43819980058734936,0.19085826163561947,0.4439223717699672,0.40083645187945527,0.4260691796427175,0.4536057723232535,0.3849629427459115,0.41512993906029083,0.5589433957889227,0.347846655750329,0.28908253751974233,0.5212719631986092,0.3374535304543869,0.34975529220305607,0.2159756572007725,0.4894327434467078,0.40980939432108154,0.24367802224240648,0.26458053180722635,0.2714166243402477,0.3794617267684577,0.6007009680832285,0.402973530299073,0.34020350723074383,0.529072443707738,0.29357926989036304,0.28648649809158133,0.2405318549048531,0.3395463210909211,0.3666989971612033,0.26271384279491966,0.45406960370175187,0.5016550474194488,0.24891454324845846,0.34468771449711266,0.36789789171829534,0.3756585088255061,0.32892111967860194,0.30914736963628175,0.4692561020594431,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.264310075833055,0.19835871012742937,0.43816546362459846,0.42196206869911723,0.3557333817015187,0.23016779918591784,0.3530304234877546,"PUENTE @ Cal Poly Puente @ Cal Poly is a community where Puente students and other Cal Poly students can feel connected through leadership, culture and community service opportunities, in order to cross the bridge to success!"
PULSE,https://now.calpoly.edu/organization/pulse,0.34470640025380306,0.23856323206974606,0.3592127304515922,0.3631455627369838,0.3929940533839841,0.34174013149530136,0.4263155671979678,0.44818369700825095,0.5631104890008253,0.2693680199198035,0.4322639748472865,0.7051933758522076,0.257699718480142,0.3117657409573142,0.11199142285020956,0.24096047436344803,0.31115034760375493,0.25030603155267445,0.3892195385452845,0.33336811014719975,0.46632139125002015,0.3320525216323621,0.31483605363765904,0.21753179332343214,0.9013231581545165,0.226244131564524,0.1434279669823177,0.276080608151979,0.6032541250044261,0.3888925459150358,0.36361183731546703,0.23944773642269956,0.43824452223121824,0.2369479437100257,0.5988180949699002,0.2915187674074497,0.3474456230907408,0.09917349780587027,0.5207167023986587,0.3823462243778528,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21203277671939938,0.34705825835060106,0.27312858598000905,0.3095384152491549,0.29100036725435413,0.247921082326271,0.39369399434877816,"PULSE Peers Understanding, Listening, Supporting, Educating (PULSE) is a nationally awarded Peer Health Education program that supports the health and well-being of all Cal Poly students."
Quantitative Analysis Concentration Club,https://now.calpoly.edu/organization/quac,0.4517451539411179,0.4676887705515538,0.48161955002989854,0.5567409456326349,0.4545290539482546,0.37769812203742464,0.8804700611820006,0.25547336143748955,0.5154894982278071,0.6879630087798427,0.5769313939007839,0.3710079978147835,0.5432818921021939,0.4659864574778185,0.30125056185139953,0.3534072768239891,0.44593434199476567,0.7134235924741619,0.7215964409490541,0.11007873441401926,0.33724435826394256,0.6719203688449361,0.40480863431849,0.4203838443713578,0.7034337564449301,0.16881314929058167,0.2555437916502258,0.5244792876421932,0.5644425136585884,0.4988067175819446,0.5386011254794342,0.6789337813794811,0.4291088108691936,0.31776885213548695,0.41626329173580495,0.24677404811116552,0.6090216560032402,0.19449902337742556,0.1654540318511764,0.49573971488754925,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.33506213572106436,0.46120448937056124,0.16650751592257498,0.20066937891058298,0.2026284720570455,0.18691857052175884,"Quantitative Analysis Concentration Club This club was formed to help students better understand the Orfalea College of Business' Quantitative Analysis concentration, as it seems that many undergraduate students are unsure of what the program offers and entails."
Quantum Computing Club,https://now.calpoly.edu/organization/quantum-computing-club,0.5704467790262028,0.5029623352330014,0.44911231054503864,0.4616043903935202,0.2828458555536,0.31072425369084605,0.7683348321625609,0.2118004250666114,0.4139752152372249,0.47148523079884275,0.4886162439720885,0.5146877563367942,0.4704984111834269,0.48527125464933313,0.1794415237067283,0.32445649157809886,0.333409779316861,0.27961034279765606,0.31750805897439915,0.2518588179335663,0.3138809479475718,0.6206732207863245,0.32515415020793337,0.47686222432232783,0.679102500600297,0.16672825380829412,0.2759831257962896,0.34710489761769536,0.40182385598441606,0.5573525660673204,0.3751113328217184,0.4280228304026749,0.32948648389705737,0.24162775511212045,0.33066127827863767,0.2598115023704626,0.5918375478896599,0.350148848698822,0.2464388409079286,0.48320693519094926,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1935556593865448,0.4156795720666955,0.5098497774100524,0.3558959653071171,0.3692195713821466,0.3381512920163992,0.43414984755807823,"Quantum Computing Club To create a club dedicated to learning, innovating, and increasing Cal Poly’s involvement with the rapidly developing area of quantum computing. We want to help prepare students for a future quantum computing position in higher education or industry."
Real Food Collaborative,https://now.calpoly.edu/organization/rfc,0.635920689656079,0.4128628045496835,0.39226251411431123,0.4072616033835795,0.6483120846591555,0.3859579075914469,0.54845181540315,0.4592022094193024,0.7179696669704339,0.5252807801487186,0.40952857088815653,0.6828013478963166,0.2136183906439491,0.17657775594200323,0.5578827862978017,0.5287460247540372,0.5817083478475459,0.37715103163158764,0.49712205398860776,0.2114963084744192,0.5256839125462709,0.637243713586178,0.42888269741722607,0.3610111773489867,0.419094089947717,0.3272566495065225,0.3282337663976229,0.26306816722295995,0.449900790488852,0.19433771961071378,0.2439486094530247,0.3414878740100893,0.8528819724269874,0.2619105074552178,0.5011133987640982,0.6671977523403042,0.3475066788427206,0.44530725532700177,0.33519855708393265,0.9383224327412634,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3421354850612742,0.39340725435465684,0.6567932529722067,0.31212587795950497,0.2752219738452881,0.2582693221579578,0.2677677106848537,"Real Food Collaborative We are a student group focused on advocating for and creating community around real, local, sustainable, seasonal, ethical, equitably sourced food for all."
Regeneration Field Institute in San Luis Obispo,https://now.calpoly.edu/organization/rfislo,0.4389677300046307,0.34972119859049805,0.6052666483207546,0.4740567715448824,0.7683435083438453,0.30683885581839926,0.34717989748175027,0.2818586588758007,0.3511544745797217,0.5792007203579268,0.3480541798134906,0.5830541482882465,0.10017883284997896,0.6623470279934629,0.5154283672616502,0.6263979433119252,0.29778095310235453,0.3127731370542065,0.4186837980490466,0.485954093229806,0.41493042042184336,0.452693896615875,0.3870821088203481,0.3057644961941093,0.7072378684389257,0.24516101610632585,0.5826557805700023,0.22550158225203448,0.44448841969657604,0.3996994559086926,0.27507043878603954,0.28030760197239024,0.45950377898172023,0.2031509968592625,0.41422838100336373,0.40801335773477454,0.41454811830135874,0.5971808413378539,0.2688894309895913,0.6176747869215664,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1142382845852478,0.24532178684780664,0.21067525223892183,0.4258898973361992,0.34627265398523693,0.1413018711659027,0.19056249713946982,Regeneration Field Institute in San Luis Obispo RFI in SLO is an educational and immerse student organization dedicated to redefining the way we design structures and contribute to the environment. We study bamboo construction and opportunities abroad for hands-on experience working with the material.
Rho Phi Lambda,https://now.calpoly.edu/organization/rho-phi-lambda,0.8500146998118824,0.2461921228483892,0.40058975364099725,0.21594552734714179,0.5082064503914974,0.44294194037737994,0.451312337869443,0.43244864616095935,0.37390595888990164,0.42211879002540953,0.5765766863823378,0.9065664841829939,0.35027126422586674,0.32286645769016087,0.21840045239278866,1.0,0.5697311934399913,0.4425277003028977,0.3863570379933247,0.5133128339909495,0.7096803551706657,0.5762962189995784,0.4397720291719499,0.38802457756002945,0.6026355346831275,0.3636878721144023,0.27825807611037773,0.3680807627705659,0.47069090806942165,0.4053422189505319,0.4417919329180116,0.25959225982000295,0.6187159271607044,0.30795087096918156,0.48007759237021486,0.769697052698499,0.2742052094716048,0.6905410542955838,0.34975435990677917,0.5616795902590128,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4669021265577302,0.4356162546147675,0.49449585989754846,0.41415622481463765,0.5312550440337737,0.3100534848674064,0.30024047703092294,"Rho Phi Lambda A professional Recreation, Parks, and Leisure National Honorary Society that aspires to recognize, promote & encourage students of high moral character and unselfish devotion to the study, research & application of knowledge."
Roller Hockey,https://now.calpoly.edu/organization/roller-hockey,0.3200249863432407,0.38531510264600344,0.1730056081874274,0.25684631892012155,0.19722296380017626,0.30578440807486634,0.30801943680154137,0.1808903100602021,0.2736621005983526,0.2978382535384717,0.32213953504836057,0.35909104905475153,0.5562340236848615,0.24670780432074257,0.0828007959198919,0.5702933928988001,0.1432387323549153,0.1748240853211301,0.23597548300877086,0.2908358770105563,0.2641759536232725,0.33205633180117067,0.3027874946150178,0.25736417812918666,0.1787680113718946,0.0596115993428377,0.0654773506899619,0.003021780167770022,0.3406457951574915,0.21659106185926613,0.12597414858983802,0.0,0.22896375858024057,0.11927485638908264,0.21360123775165307,0.24336627014858006,0.33522899643556037,0.573904213663704,0.2526286082824861,0.20418141786536564,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.18833549434585778,0.2422431658637538,0.31667480494184297,0.07606165888040764,0.20442550976117196,0.25409554394460493,0.1656209498918837,Roller Hockey The Roller Hockey Club is made up of multiple competitive teams that compete in the WCRHL. The club offers participation to players of all skill levels. Come join and try out for our inline hockey team.
Russian Speaking Association,https://now.calpoly.edu/organization/rsa,0.43900397140642383,0.30792259995957416,0.3633984501075219,0.2625354597596505,0.3090476129188485,0.3070296010462719,0.5663536577527758,0.6054927735544979,0.7115555131832656,0.3919442708785512,0.3235003175825661,0.5731019094781563,0.3652957515008189,0.13528184998750403,0.24806018357595616,0.5811062436726144,0.371436786253994,0.3413642509850846,0.27140635318017664,0.4020247522826119,0.32106963114263726,0.6329384287876446,0.5285348617848376,0.47935493215713365,0.40387645252023374,0.22974339166698077,0.15218469858463402,0.30957956810039083,0.4006653910187584,0.24489108159111939,0.21420846424617357,0.41112836309760725,0.6729956748393306,0.2643845219723674,0.35969535605494973,0.34976761348644453,0.3667207243039622,0.3878987537478039,0.39718541934098867,0.537307822298428,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2241633823986587,0.5229454055262892,0.7424044688036332,0.5050993540796339,0.42436317235355137,0.43649163898024446,0.4838529861607646,"Russian Speaking Association A club that fosters a welcoming and inclusive community for all Russian-speaking individuals on the Cal Poly campus by focusing on culture and language-based activities such as language conversation tables, movie nights, and cookouts."
Safer,https://now.calpoly.edu/organization/safer,0.1551979908025713,0.17782348021401972,0.3701631126362893,0.20789804803766354,0.2690625205324899,0.1879379703462018,0.29080514857710765,0.22790299651383727,0.33674600834248014,0.0,0.1068882222010854,0.25651000361913334,0.06616938086520498,0.18546859546686115,0.12882810297784203,0.2866940671906596,0.2565340229724293,0.334319182250782,0.3241091572399762,0.19483114540283136,0.693014352409792,0.546441967396111,0.3688008246182932,0.14140346169686627,0.35968994253267605,0.14544394666439744,0.120258196162699,0.2757413199487017,0.398673294090209,0.26061250739944497,0.48638271364516,0.6392396421117774,0.3033768043874788,0.2454724530250758,0.28387519356470836,0.6068981642154192,0.3101162936592875,0.2982045644013881,0.3822194014747402,0.20773769423116312,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.20423082823062705,0.18677157964664298,0.1409799044814059,0.2547935714201439,0.1285283531606794,0.16212985683668607,0.239142541533685,"Safer Safer is Cal Poly’s primary confidential resource for addressing sexual assault, intimate partner violence, domestic violence, stalking, sexual exploitation and harassment."
Sailing Team,https://now.calpoly.edu/organization/sailing,0.3488805360637239,0.25665124561107666,0.1728620325519222,0.16778704613333734,0.17613447666789758,0.2818170115990964,0.2228045450000611,0.09641579923913836,0.2664075752523044,0.2020770351205524,0.37693351885535764,0.2201036967312814,0.4044205758947529,0.21312400593201053,0.034827424524689246,0.5038685624055491,0.08218813568820635,0.056610629337013454,0.13949992106378187,0.1310921210835035,0.10204092658207811,0.3879453467326558,0.22714712433802484,0.22756039583753718,0.240892585187662,0.16179018212020257,0.10583585965483663,0.10978368953376627,0.16201430544035858,0.10980056402694117,0.11815363147305748,0.21142404369457815,0.21635604177052956,0.11319076407683996,0.2166325943687688,0.21069893752360272,0.27168548729887565,0.5193759518067727,0.25733405540690935,0.03466863357790369,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1854131082397345,0.29884534546015146,0.44125897156622196,0.19976225595412578,0.12746126448263428,0.29000954134206613,0.20066896059907227,Sailing Team The Cal Poly Sailing Team is a competitive Club Sport team at Cal Poly. The team competes in regattas sanctioned by the Inter-Collegiate Sailing Association of North America.
Sales Engineering Club,https://now.calpoly.edu/organization/sec,0.22084310969752566,0.23589494507043374,0.4283236127706096,0.5057786189683368,0.25503209555362644,0.2495779035645901,0.5265310780420076,0.24546368062403828,0.3816306972933432,0.4171859425789045,0.2797112650982116,0.28971487026082243,0.29043600175701595,0.5818932428573568,0.14666039816721027,0.31327319709561074,0.0655647560966135,0.07537491623532143,0.12812754803918047,0.2500847101666093,0.19166488756565753,0.7683715999284992,0.29487704081560734,0.23911040233250264,0.5352987711448417,0.14853938849791934,0.2734783349895916,0.3190458889328739,0.3061036476775919,0.521057807519485,0.2521977280129853,0.5307245328044758,0.23891866777603052,0.0801705893779322,0.2206805703603179,0.27824855585483876,0.36159565667896826,0.1370351595222495,0.12303211358802604,0.43663585043522735,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17758554131609816,0.17091747443375777,0.32923225875615114,0.314628976979773,0.19917329982673002,0.1792543248593298,0.31909558079758304,Sales Engineering Club Cal Poly SEC serves to increase student awareness and interest of sales engineering as a rewarding career path.
SGI-USA Buddhism,https://now.calpoly.edu/organization/sgi_usa,0.358766284437851,0.2866136288717015,0.2562727076652115,0.32851349634200777,0.4496035876711436,0.3766684945532076,0.20623947068442622,0.401597504638013,0.3694719571836511,0.3611693799422858,0.24075991926341506,0.8407131109078536,0.13194860752730403,0.2109231162958927,0.288612765608545,0.2754687400089767,0.47887963568450187,0.3529654716714427,0.32550522981228847,0.25968772872446766,0.6965786476832905,0.4582025425668369,0.6157527098240008,0.2784041978772789,0.38326942401303243,0.20063659391399635,0.20190524827897924,0.3199263421901614,0.22446837595235902,0.19735564208064524,0.3213611610752167,0.25321156484219026,0.20824104341943198,0.2235149089416093,0.44027416166862154,0.37482542553036946,0.1958440169553457,0.2568356699442234,0.42914757253729563,0.49216472460655414,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5135021031124153,0.7669461490785885,0.5271691135822043,0.6918094155426181,1.0,0.5568258276377694,0.5911623298445776,"SGI-USA Buddhism We represent SGI-USA, a Buddhist organization based on Mahayana scripture and on the Lotus Sutra in particular. We will be discussing Buddhism in America, and in the context of our daily lives."
SHPE,https://now.calpoly.edu/organization/shpe,0.37463260835092094,0.2193897767750127,0.5813822630739374,0.5293084878831248,0.4490280744376983,0.28794605700395276,0.3728618963553094,0.377613341015686,0.3926082765904225,0.6440971141619954,0.43443735236107567,0.40009824864244703,0.2010786300579884,0.7148487375828727,0.25354274007204447,0.5413781643839146,0.2465716678810475,0.29571441043423885,0.31873063262125345,0.3800697179438293,0.40684056027629684,0.48673267469473813,0.26836102915523086,0.2925964269711949,0.7528181421486692,0.311910060602064,0.3860774864208458,0.2831787525465104,0.4048498160561421,0.5993082938376744,0.44257732675837247,0.20863027200992,0.24871545591835434,0.17978171897209314,0.4069266982953783,0.32507788934786475,0.3835227650062437,0.20925299742535292,0.19541541576603894,0.5138959702941337,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29601819738566826,0.3680948915099774,0.3322383068444518,0.3183492418893795,0.1459553234727578,0.4123769851880398,0.24632361543085568,"SHPE The Society of Hispanic Professional Engineers (SHPE) recruits, retains and graduates the next generation of Hispanic engineers."
Sigma Alpha,https://now.calpoly.edu/organization/sigma-alpha,0.4294888237240261,0.3077541212972301,0.41940324486747693,0.25451340579455034,0.30895705097307746,0.5511188325234877,0.5150514845424637,0.22533562662398043,0.33820396909647,0.5824600570411488,0.5602621166202749,0.4674349145054095,0.34334057123451794,0.3816545538818612,0.36007231987770494,0.33801863522468034,0.42527912158608516,0.4986102832086574,0.3830604135858116,0.251306437508497,0.429492390705272,0.2993646200253376,0.33017014717286564,0.3996026293672928,0.6370312455374206,0.1727198693731501,0.14775822141868405,0.36811606471833114,0.33837157125834927,0.39495799265676895,0.25668964624406304,0.4575639279531315,0.4580251093557923,0.4811929814262508,0.3819688453252975,0.45187032349529976,0.1507674759836534,0.3237015047501015,0.3516770831341064,0.5802541742192399,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23270101969207424,0.4301741857200101,0.6138407360271751,0.41130902766132527,0.28675619144067516,0.2648919914366821,0.23168108190031228,"Sigma Alpha A professional agricultural sorority, cultivating women in their professional, social, scholarship and leadership goals."
SIGMA KAPPA SORORITY Epsilon Omega,https://now.calpoly.edu/organization/sigma-kappa,0.3494132199532943,0.3457144098811848,0.2994802731427221,0.13487311527540213,0.15755946374609428,0.391410122708965,0.46947783485782746,0.3806921051995208,0.6956740242158761,0.3849241114146998,0.4610623296318084,0.482469681090697,0.500658023227669,0.26611584529509524,0.11415439368054012,0.3560933526393553,0.19983308876390352,0.25304993149444577,0.3261832369653972,0.14738758875293168,0.2819116603313156,0.45076317080531947,0.4913602535177097,0.33077627066249,0.5139745307261777,0.2250202252722,0.18375183444108462,0.32737735814915636,0.246721047448926,0.23005245444654054,0.19974720079762567,0.5595188784285369,0.2640982566603999,0.45655793395254923,0.29340046027217614,0.2252060495513429,0.18128989178760502,0.15533397007711086,0.16491253366379816,0.3504176435238939,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16003658690648823,0.3401377340274076,0.5053871909037719,0.2608883777539831,0.2403050732912797,0.20566500382134267,0.2376881208481221,"SIGMA KAPPA SORORITY Epsilon Omega Sigma Kappa encourages an atmosphere which will foster high ideals of friendship among college women, promote their educational and cultural interests, and develop in them high qualities of character."
Sigma Nu Kappa Pi Chapter,https://now.calpoly.edu/organization/sigma-nu,0.36611367855870697,0.3586203876337797,0.3547895760978268,0.12511226716685364,0.33903949462323457,0.43567491796429025,0.3733825279826135,0.2160645629114864,0.26218320478138735,0.3671530434336301,0.4789608032610587,0.5928443755897358,0.32045673981663514,0.25871474908145553,0.10101983284818324,0.34191244856044156,0.23609891000834046,0.313204871245355,0.2596218514163023,0.2088742727164374,0.3969882661481331,0.35804106520992357,0.3513505037460347,0.34384372371344907,0.5458646004700083,0.18376614838445426,0.1457176187060339,0.3606751931388791,0.43039261998904554,0.274023920132837,0.19569145532001475,0.48308210044856653,0.2771847354868836,0.30741095263986046,0.46123549957422516,0.3006458861397839,0.09788073609032427,0.17450899530575886,0.2792900946224644,0.5019344300685963,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1737063169301047,0.3299882230357355,0.3115871115261837,0.3127711542280287,0.37137993388798324,0.12726783088359486,0.26198547121477356,"Sigma Nu Kappa Pi Chapter A fraternity dedicated to professionalism, and philanthropic activities both on and off campus. We live by our motto love, truth & honor and make sure all of our members uphold these values in their everyday lives."
Sigma Omega Chapter of Alpha Epsilon Pi,https://now.calpoly.edu/organization/aepi,0.3341995648564457,0.30230515058173346,0.3667351737417228,0.09451618526753386,0.27124980189143283,0.4766840320119235,0.44005612677548944,0.2754157054338364,0.311673534525018,0.5429321518596252,0.6355110653315299,0.5100641844904247,0.3378374678965694,0.279560450576059,0.09924756459756862,0.43106221510751586,0.4197333340290901,0.40228881688849205,0.3073174301437641,0.28504356855530466,0.5323587467651707,0.43600751976289076,0.49948711459643835,0.4817123285882755,0.4514687996549005,0.1605850543907298,0.1778116929343371,0.2934917531248017,0.32809851146199753,0.18744291296531304,0.244093181158914,0.569017016052063,0.3225585823270566,0.34476366527042007,0.42469495074715846,0.37909118465404734,0.2118077702006722,0.22210862748071017,0.39341810443245157,0.4721823928863907,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3320677324798018,0.513071452120778,0.7899656243289283,0.3482146787082202,0.36851809764581933,0.35820981326927026,0.3390075956597976,"Sigma Omega Chapter of Alpha Epsilon Pi Alpha Epsilon Pi is the Jewish fraternity on campus. We provide a unique brotherhood that creates a safe environment for Jewish men looking to make deep relationships, participate in charity, and grow as an individual."
Sigma Omega Nu,https://now.calpoly.edu/organization/son,0.2232814765119212,0.31593386367053844,0.333046686812956,0.08865449880832785,0.25119251735682113,0.3740610212215401,0.42889160206985777,0.22185158402193111,0.25173308368562813,0.2827624311185223,0.47136155107965966,0.509574798002375,0.2597453297399531,0.23645031486789164,0.1322844184513256,0.23374778078765202,0.14946884756903112,0.1724067687572174,0.1509519870109262,0.0881620500525333,0.3929795579490125,0.23687504542811066,0.3287111373899439,0.3119930131031512,0.49879338348325186,0.050988081109990015,0.08321735102751714,0.31476770948587496,0.5253488146301359,0.115691610841306,0.12189729560476668,0.3768826432738275,0.23537853949854257,0.2955427659106628,0.40385119716158374,0.32556610669510333,0.1363537622158022,0.18752458591744658,0.3199286762225716,0.29925171591581007,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12139671528065812,0.4285399070636999,0.31828735963995775,0.3343097067259303,0.22577247750005464,0.1814164193340089,0.20339251076488732,"Sigma Omega Nu Sigma Omega Nu is a Latina Interest sorority that promotes the objectives of Academics, Cultura, and Sisterhood. The sorority provides a home away from home and a support system to help its members get through college."
Sigma Phi Delta,https://now.calpoly.edu/organization/sigmaphidelta,0.3759773908662081,0.4656327138822467,0.5509515294965281,0.28973559352772565,0.36764610273184356,0.5820116245129533,0.4311239630450959,0.34982860111061365,0.2231072199257548,0.5348985755277399,0.6696288331259665,0.5905884721351871,0.3021927416642215,0.8040815127266759,0.15522248728725216,0.3330902401500543,0.35178651090115565,0.6479293077238548,0.43551342553657113,0.3520009703347847,0.5345221422264566,0.5303995433976082,0.4986930907174859,0.46753459198177116,0.7098632476671677,0.29491564489065036,0.44575887161876215,0.32738410052535316,0.551234484747744,0.47862976476729724,0.26841903949909696,0.4495522328168528,0.23925084087631934,0.33414888432901246,0.383146040342094,0.25119705865017417,0.3031339572577665,0.2755453687182518,0.2632539123235896,0.7574383418116888,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2702533536950652,0.3902626454528591,0.6333176840966901,0.5232901229560899,0.39491436475631814,0.2846153363962116,0.3634349046910776,Sigma Phi Delta The premier international fraternity of engineers.
Sigma Phi Epsilon California Tau,https://now.calpoly.edu/organization/sigep,0.38335837300051157,0.3928126213946205,0.5826729622821666,0.3382009885071192,0.3281049639023395,0.5643537693906135,0.5992990830714036,0.35960269994281213,0.5336727076498247,0.5710235022003839,0.6396147617252984,0.4303007594133369,0.437643889362986,0.4537182589194294,0.1770247112022022,0.4367819918231585,0.4407475443072387,0.42165829263552446,0.41124202652595815,0.44798435982776985,0.5201125434105118,0.3647270876485569,0.3772588523453755,0.4446323056717136,0.6348438032112921,0.36632766304547365,0.32248794524849483,0.4223093124122289,0.47280161540379473,0.4221485615226931,0.30138782693564226,0.5732381601483745,0.3417431244128697,0.46283047954710616,0.405776990214224,0.3395102414568984,0.29484544226526643,0.19530736880566282,0.2883497714501647,0.6398023360379437,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2992631245001948,0.375797433451337,0.48050043503085543,0.4096033476693268,0.26524310090451675,0.3031678314338292,0.3873632059850571,"Sigma Phi Epsilon California Tau SigEp is redefining fraternity on college campuses across the country. We complement a man’s education by delivering a premier student experience in one of the most formative times of his life. Through SigEp, men strengthen their character, build leaders"
Sigma Pi Sigma,https://now.calpoly.edu/organization/sigmapisigma,0.3155759983307922,0.2999843271771223,0.4478183372786484,0.1666104967534854,0.20106424218888047,0.421585087293897,0.4699487592574202,0.12041154987860364,0.20714801244599348,0.16624742646323845,0.5820519984985493,0.46082290607437004,0.30303969561260535,0.4205895174646305,0.06357477216968585,0.3521765373977121,0.24332706134540855,0.38742077146812637,0.24484303046778713,0.27249073604746993,0.5243869372720776,0.2832236036181843,0.2779405072333796,0.5009671702423552,0.45623535564743434,0.23221491654144827,0.3235991644746653,0.33488884595023793,0.29154732411300144,0.25484762351827767,0.24212668851419555,0.3754049148121446,0.17266639220378796,0.2746522079233664,0.37137956858839477,0.36329899078149525,0.3559360335406052,0.34876452431395233,0.2872631925534937,0.41957091764194737,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1867492846989665,0.25911787638943184,0.27154862919072165,0.26461986972536594,0.23738281577375242,0.18113573365286859,0.26723771628352283,Sigma Pi Sigma The Cal Poly SLO Chapter of The National Physics Honor Society Sigma Pi Sigma.
